latitude,longitude,elevation,time
30.13423,118.12513,594.41,2009-12-31 23:26:30+00:00
30.13431,118.12515,597.79,2009-12-31 23:26:33+00:00
30.13436,118.12519,601.04,2009-12-31 23:26:36+00:00
30.1344,118.12524,604.56,2009-12-31 23:26:38+00:00
30.13446,118.12526,608.17,2009-12-31 23:26:40+00:00
30.13451,118.12526,611.18,2009-12-31 23:26:42+00:00
30.13453,118.12519,609.05,2009-12-31 23:26:45+00:00
30.13453,118.12513,606.2,2009-12-31 23:26:47+00:00
30.13455,118.12504,602.89,2009-12-31 23:26:50+00:00
30.13457,118.12498,601.62,2009-12-31 23:26:52+00:00
30.13459,118.12491,601.44,2009-12-31 23:26:55+00:00
30.13462,118.12485,601.34,2009-12-31 23:26:57+00:00
30.13462,118.12479,600.19,2009-12-31 23:26:59+00:00
30.13462,118.12472,598.88,2009-12-31 23:27:02+00:00
30.13462,118.12466,598.33,2009-12-31 23:27:04+00:00
30.13464,118.12459,597.77,2009-12-31 23:27:07+00:00
30.13468,118.12455,597.44,2009-12-31 23:27:09+00:00
30.13472,118.12451,596.94,2009-12-31 23:27:11+00:00
30.13475,118.12446,596.8,2009-12-31 23:27:13+00:00
30.13477,118.1244,595.44,2009-12-31 23:27:15+00:00
30.13479,118.12433,593.23,2009-12-31 23:27:18+00:00
30.13481,118.12427,591.0,2009-12-31 23:27:20+00:00
