latitude,longitude,elevation,time
30.12769,118.16364,1681.77,2009-12-31 23:11:37+00:00
30.12763,118.16365,1682.3,2009-12-31 23:11:39+00:00
30.12754,118.16365,1682.16,2009-12-31 23:11:43+00:00
30.12745,118.16366,1682.97,2009-12-31 23:11:46+00:00
30.12747,118.16373,1686.59,2009-12-31 23:11:49+00:00
30.12753,118.16385,1693.18,2009-12-31 23:11:54+00:00
30.12761,118.16399,1705.58,2009-12-31 23:12:00+00:00
30.12768,118.16414,1719.59,2009-12-31 23:12:05+00:00
30.12766,118.16417,1722.26,2009-12-31 23:12:07+00:00
30.12748,118.16407,1712.58,2009-12-31 23:12:15+00:00
30.12742,118.16395,1701.1,2009-12-31 23:12:20+00:00
30.12736,118.16383,1692.43,2009-12-31 23:12:24+00:00
30.12725,118.16368,1685.3,2009-12-31 23:12:31+00:00
30.12718,118.16345,1667.68,2009-12-31 23:12:40+00:00
30.12718,118.16343,1666.04,2009-12-31 23:12:40+00:00
30.12719,118.16341,1664.62,2009-12-31 23:12:41+00:00
30.12714,118.16342,1664.31,2009-12-31 23:12:43+00:00
30.1271,118.16344,1665.02,2009-12-31 23:12:45+00:00
30.12703,118.16347,1665.82,2009-12-31 23:12:48+00:00
30.12699,118.16355,1671.27,2009-12-31 23:12:51+00:00
30.12697,118.16361,1675.56,2009-12-31 23:12:53+00:00
30.12695,118.16365,1678.47,2009-12-31 23:12:55+00:00
30.12692,118.16369,1681.37,2009-12-31 23:12:57+00:00
30.12691,118.16372,1683.88,2009-12-31 23:12:58+00:00
30.12687,118.16377,1687.93,2009-12-31 23:13:00+00:00
30.12685,118.16381,1691.51,2009-12-31 23:13:02+00:00
30.12682,118.16384,1694.22,2009-12-31 23:13:03+00:00
30.12679,118.16388,1698.11,2009-12-31 23:13:05+00:00
30.12677,118.16389,1699.06,2009-12-31 23:13:06+00:00
30.12677,118.16391,1700.05,2009-12-31 23:13:07+00:00
30.12674,118.16392,1700.49,2009-12-31 23:13:08+00:00
30.12672,118.16395,1701.85,2009-12-31 23:13:09+00:00
30.12671,118.164,1704.11,2009-12-31 23:13:11+00:00
30.12671,118.16403,1705.49,2009-12-31 23:13:12+00:00
30.12673,118.16406,1707.09,2009-12-31 23:13:13+00:00
30.12667,118.16405,1705.99,2009-12-31 23:13:16+00:00
30.12658,118.16407,1703.69,2009-12-31 23:13:20+00:00
30.12653,118.16409,1703.67,2009-12-31 23:13:22+00:00
30.12648,118.1641,1703.25,2009-12-31 23:13:24+00:00
30.12645,118.16407,1698.99,2009-12-31 23:13:25+00:00
30.12639,118.16406,1695.45,2009-12-31 23:13:28+00:00
30.12632,118.16412,1700.31,2009-12-31 23:13:31+00:00
30.12628,118.16425,1709.33,2009-12-31 23:13:36+00:00
30.12619,118.16439,1711.17,2009-12-31 23:13:42+00:00
30.1261,118.16451,1712.07,2009-12-31 23:13:48+00:00
30.12601,118.16454,1707.8,2009-12-31 23:13:51+00:00
30.12589,118.16468,1705.11,2009-12-31 23:13:58+00:00
30.12579,118.16482,1705.22,2009-12-31 23:14:04+00:00
30.12571,118.16499,1707.19,2009-12-31 23:14:11+00:00
30.12563,118.16513,1702.35,2009-12-31 23:14:17+00:00
30.12558,118.16524,1699.13,2009-12-31 23:14:21+00:00
30.12553,118.16526,1696.17,2009-12-31 23:14:23+00:00
30.12552,118.16534,1696.42,2009-12-31 23:14:26+00:00
30.12555,118.1654,1696.55,2009-12-31 23:14:29+00:00
30.12557,118.16545,1698.08,2009-12-31 23:14:30+00:00
30.12555,118.1655,1696.26,2009-12-31 23:14:32+00:00
30.12551,118.16551,1696.72,2009-12-31 23:14:34+00:00
30.12545,118.16553,1697.64,2009-12-31 23:14:36+00:00
30.12546,118.16559,1697.51,2009-12-31 23:14:39+00:00
30.1255,118.16563,1696.73,2009-12-31 23:14:41+00:00
30.12555,118.16565,1696.07,2009-12-31 23:14:43+00:00
30.1256,118.1658,1699.29,2009-12-31 23:14:48+00:00
30.12559,118.16597,1696.88,2009-12-31 23:14:54+00:00
