latitude,longitude,elevation,time
30.13074,118.1617,1765.14,2009-12-31 23:24:48+00:00
30.13067,118.16171,1765.37,2009-12-31 23:24:51+00:00
30.13058,118.16172,1765.7,2009-12-31 23:24:55+00:00
30.13047,118.16176,1766.59,2009-12-31 23:24:59+00:00
30.13043,118.16178,1766.85,2009-12-31 23:25:01+00:00
30.13039,118.1618,1767.05,2009-12-31 23:25:03+00:00
30.13036,118.16182,1767.1,2009-12-31 23:25:04+00:00
30.1303,118.16182,1767.6,2009-12-31 23:25:07+00:00
30.13021,118.16179,1767.9,2009-12-31 23:25:10+00:00
30.13015,118.16179,1767.61,2009-12-31 23:25:13+00:00
30.13014,118.16179,1767.56,2009-12-31 23:25:13+00:00
30.1301,118.16179,1767.37,2009-12-31 23:25:15+00:00
30.13006,118.1618,1766.95,2009-12-31 23:25:16+00:00
30.13005,118.16181,1766.67,2009-12-31 23:25:17+00:00
30.13003,118.16181,1766.56,2009-12-31 23:25:18+00:00
30.13,118.16182,1766.14,2009-12-31 23:25:19+00:00
30.12999,118.16182,1765.79,2009-12-31 23:25:19+00:00
30.12995,118.16183,1764.13,2009-12-31 23:25:21+00:00
30.12993,118.16185,1762.87,2009-12-31 23:25:22+00:00
30.12986,118.16187,1759.74,2009-12-31 23:25:25+00:00
30.1298,118.1619,1756.55,2009-12-31 23:25:28+00:00
30.12977,118.16192,1754.73,2009-12-31 23:25:29+00:00
30.12975,118.16195,1753.03,2009-12-31 23:25:30+00:00
30.12967,118.16213,1747.61,2009-12-31 23:25:37+00:00
30.12964,118.16218,1745.65,2009-12-31 23:25:39+00:00
30.12962,118.16223,1744.13,2009-12-31 23:25:41+00:00
30.12959,118.16231,1742.25,2009-12-31 23:25:44+00:00
30.12957,118.16238,1741.32,2009-12-31 23:25:47+00:00
30.12954,118.16246,1740.66,2009-12-31 23:25:50+00:00
30.1295,118.16255,1738.74,2009-12-31 23:25:53+00:00
30.12948,118.16262,1736.16,2009-12-31 23:25:56+00:00
30.12948,118.1627,1733.42,2009-12-31 23:25:59+00:00
30.12944,118.1627,1732.6,2009-12-31 23:26:00+00:00
30.12941,118.16276,1729.34,2009-12-31 23:26:03+00:00
30.12937,118.16283,1726.73,2009-12-31 23:26:06+00:00
30.12933,118.16284,1725.41,2009-12-31 23:26:07+00:00
30.1293,118.16288,1724.3,2009-12-31 23:26:09+00:00
30.12928,118.16295,1723.55,2009-12-31 23:26:12+00:00
30.12926,118.16301,1723.07,2009-12-31 23:26:14+00:00
30.12925,118.16307,1722.8,2009-12-31 23:26:16+00:00
30.12921,118.16308,1722.21,2009-12-31 23:26:18+00:00
30.12918,118.16304,1722.05,2009-12-31 23:26:19+00:00
30.12917,118.16294,1721.24,2009-12-31 23:26:23+00:00
30.12914,118.16297,1720.53,2009-12-31 23:26:25+00:00
30.12912,118.16293,1719.52,2009-12-31 23:26:26+00:00
30.12911,118.16292,1719.09,2009-12-31 23:26:27+00:00
30.12909,118.16292,1718.41,2009-12-31 23:26:27+00:00
30.12907,118.16291,1717.62,2009-12-31 23:26:28+00:00
30.12908,118.16289,1717.75,2009-12-31 23:26:29+00:00
30.12906,118.16288,1716.94,2009-12-31 23:26:30+00:00
30.12901,118.16305,1717.41,2009-12-31 23:26:36+00:00
30.12905,118.16306,1718.61,2009-12-31 23:26:38+00:00
