latitude,longitude,elevation,time
30.12668,118.18101,1107.4,2009-12-31 23:05:23+00:00
30.12669,118.18095,1106.45,2009-12-31 23:05:25+00:00
30.12669,118.1809,1105.3,2009-12-31 23:05:27+00:00
30.1267,118.18085,1104.48,2009-12-31 23:05:29+00:00
30.12671,118.18079,1104.03,2009-12-31 23:05:31+00:00
30.12673,118.18074,1104.35,2009-12-31 23:05:33+00:00
30.12675,118.18069,1104.77,2009-12-31 23:05:35+00:00
30.12675,118.18069,1104.77,2009-12-31 23:51:06+00:00
30.12678,118.18065,1105.77,2009-12-31 23:05:36+00:00
30.12683,118.18064,1107.84,2009-12-31 23:05:38+00:00
30.12688,118.18063,1109.96,2009-12-31 23:05:40+00:00
30.12688,118.18063,1109.96,2009-12-31 23:51:00+00:00
30.12693,118.18063,1112.11,2009-12-31 23:05:42+00:00
30.12697,118.18064,1113.72,2009-12-31 23:05:44+00:00
30.12701,118.18065,1115.35,2009-12-31 23:05:46+00:00
30.12706,118.18064,1117.33,2009-12-31 23:05:48+00:00
30.1271,118.18063,1118.82,2009-12-31 23:05:49+00:00
30.12714,118.18059,1119.82,2009-12-31 23:05:52+00:00
30.12716,118.18054,1119.49,2009-12-31 23:05:53+00:00
30.12716,118.18048,1117.6,2009-12-31 23:05:56+00:00
30.12716,118.18042,1115.71,2009-12-31 23:05:58+00:00
30.12717,118.18036,1113.89,2009-12-31 23:06:00+00:00
30.1272,118.18031,1112.26,2009-12-31 23:06:02+00:00
30.12724,118.18028,1111.98,2009-12-31 23:06:04+00:00
30.12728,118.18027,1113.82,2009-12-31 23:06:05+00:00
30.12732,118.18024,1115.42,2009-12-31 23:06:07+00:00
30.12735,118.18019,1116.2,2009-12-31 23:06:09+00:00
30.12738,118.18015,1117.05,2009-12-31 23:06:11+00:00
30.12742,118.18011,1118.3,2009-12-31 23:06:13+00:00
30.12747,118.18009,1120.25,2009-12-31 23:06:15+00:00
30.12751,118.18006,1121.46,2009-12-31 23:06:17+00:00
30.12754,118.18002,1121.92,2009-12-31 23:06:19+00:00
30.12756,118.17997,1122.78,2009-12-31 23:06:21+00:00
30.12757,118.17992,1123.78,2009-12-31 23:06:23+00:00
30.1276,118.17987,1125.29,2009-12-31 23:06:25+00:00
30.12764,118.17986,1126.54,2009-12-31 23:06:27+00:00
30.12764,118.17986,1126.54,2009-12-31 23:50:15+00:00
30.12768,118.1799,1127.53,2009-12-31 23:06:29+00:00
30.12771,118.17994,1128.42,2009-12-31 23:06:31+00:00
30.12776,118.17996,1130.21,2009-12-31 23:06:33+00:00
30.1278,118.17994,1131.4,2009-12-31 23:06:34+00:00
30.12783,118.1799,1132.16,2009-12-31 23:06:36+00:00
30.12787,118.17987,1133.32,2009-12-31 23:06:38+00:00
30.12796,118.17979,1136.32,2009-12-31 23:06:43+00:00
30.12799,118.17974,1137.56,2009-12-31 23:06:45+00:00
30.12799,118.17974,1137.56,2009-12-31 23:49:58+00:00
30.12803,118.17972,1139.08,2009-12-31 23:06:47+00:00
30.12808,118.17973,1141.26,2009-12-31 23:06:49+00:00
30.12813,118.17974,1143.89,2009-12-31 23:06:51+00:00
30.12813,118.17974,1143.89,2009-12-31 23:49:52+00:00
30.12818,118.17972,1146.7,2009-12-31 23:06:53+00:00
30.12822,118.1797,1148.6,2009-12-31 23:06:54+00:00
30.12827,118.17967,1150.71,2009-12-31 23:06:57+00:00
30.12831,118.17964,1152.11,2009-12-31 23:06:59+00:00
30.12834,118.17961,1153.55,2009-12-31 23:07:00+00:00
30.12839,118.17959,1160.57,2009-12-31 23:07:02+00:00
30.12843,118.17956,1166.2,2009-12-31 23:07:04+00:00
30.12847,118.17953,1172.12,2009-12-31 23:07:06+00:00
30.1285,118.17949,1176.7,2009-12-31 23:07:08+00:00
30.12853,118.17944,1181.64,2009-12-31 23:07:10+00:00
30.12853,118.17938,1182.56,2009-12-31 23:07:12+00:00
30.12853,118.17932,1183.47,2009-12-31 23:07:14+00:00
30.12854,118.17927,1185.49,2009-12-31 23:07:16+00:00
30.12855,118.17922,1187.27,2009-12-31 23:07:18+00:00
30.12857,118.17917,1189.84,2009-12-31 23:07:20+00:00
30.12862,118.17915,1194.67,2009-12-31 23:07:22+00:00
30.12866,118.17913,1198.02,2009-12-31 23:07:24+00:00
30.12871,118.17913,1202.4,2009-12-31 23:07:26+00:00
30.12875,118.1791,1205.42,2009-12-31 23:07:28+00:00
30.12878,118.17906,1207.26,2009-12-31 23:07:29+00:00
30.12879,118.17901,1207.16,2009-12-31 23:07:31+00:00
30.1288,118.17895,1206.79,2009-12-31 23:07:33+00:00
30.12883,118.1789,1208.0,2009-12-31 23:07:35+00:00
30.12886,118.17886,1208.01,2009-12-31 23:07:37+00:00
30.12891,118.17885,1213.72,2009-12-31 23:07:39+00:00
30.12895,118.17883,1221.06,2009-12-31 23:07:41+00:00
30.12899,118.17878,1226.26,2009-12-31 23:07:43+00:00
30.12901,118.17873,1227.08,2009-12-31 23:07:45+00:00
30.12901,118.17867,1222.74,2009-12-31 23:07:47+00:00
30.12901,118.17867,1222.74,2009-12-31 23:48:56+00:00
30.129,118.17862,1216.85,2009-12-31 23:07:49+00:00
30.12901,118.17857,1215.52,2009-12-31 23:07:51+00:00
30.12904,118.17851,1216.13,2009-12-31 23:07:53+00:00
30.12904,118.17851,1216.13,2009-12-31 23:48:50+00:00
30.12906,118.17847,1215.3,2009-12-31 23:07:55+00:00
30.1291,118.17843,1215.75,2009-12-31 23:07:57+00:00
30.12914,118.17841,1217.26,2009-12-31 23:07:59+00:00
30.12919,118.1784,1222.31,2009-12-31 23:08:01+00:00
30.12923,118.17837,1225.16,2009-12-31 23:08:03+00:00
30.12926,118.17833,1226.37,2009-12-31 23:08:04+00:00
30.12929,118.17829,1230.9,2009-12-31 23:08:06+00:00
30.12931,118.17824,1232.45,2009-12-31 23:08:08+00:00
30.12934,118.17819,1235.2,2009-12-31 23:08:10+00:00
30.12936,118.17814,1235.59,2009-12-31 23:08:12+00:00
30.12938,118.17809,1235.46,2009-12-31 23:08:14+00:00
30.12941,118.17805,1237.36,2009-12-31 23:08:16+00:00
30.12944,118.17801,1242.18,2009-12-31 23:08:18+00:00
30.12947,118.17796,1246.26,2009-12-31 23:08:20+00:00
30.12947,118.1779,1247.32,2009-12-31 23:08:22+00:00
30.12947,118.17785,1248.21,2009-12-31 23:08:24+00:00
30.12947,118.17779,1249.27,2009-12-31 23:08:26+00:00
30.12947,118.17773,1248.35,2009-12-31 23:08:28+00:00
30.12949,118.17768,1249.48,2009-12-31 23:08:30+00:00
30.1295,118.17763,1249.74,2009-12-31 23:08:32+00:00
30.12952,118.17758,1251.55,2009-12-31 23:08:33+00:00
30.12954,118.17753,1253.75,2009-12-31 23:08:35+00:00
30.12955,118.17748,1254.87,2009-12-31 23:08:37+00:00
30.12958,118.17743,1258.67,2009-12-31 23:08:39+00:00
30.1296,118.17737,1260.35,2009-12-31 23:08:41+00:00
30.12962,118.17732,1261.65,2009-12-31 23:08:43+00:00
30.12966,118.17728,1264.67,2009-12-31 23:08:46+00:00
30.12966,118.17728,1264.67,2009-12-31 23:47:58+00:00
30.12968,118.17724,1265.15,2009-12-31 23:08:47+00:00
30.12969,118.17718,1265.22,2009-12-31 23:08:49+00:00
30.1297,118.17713,1265.88,2009-12-31 23:08:51+00:00
30.12972,118.17708,1267.31,2009-12-31 23:08:53+00:00
30.12975,118.17703,1267.63,2009-12-31 23:08:55+00:00
30.12978,118.177,1267.78,2009-12-31 23:08:57+00:00
30.1298,118.17698,1267.83,2009-12-31 23:08:58+00:00
30.12983,118.17694,1267.79,2009-12-31 23:08:59+00:00
30.12988,118.17691,1268.19,2009-12-31 23:09:02+00:00
30.12991,118.17687,1268.44,2009-12-31 23:09:04+00:00
30.12995,118.17684,1268.71,2009-12-31 23:09:05+00:00
30.12998,118.1768,1268.89,2009-12-31 23:09:07+00:00
30.13001,118.17676,1269.08,2009-12-31 23:09:09+00:00
30.13005,118.17672,1269.47,2009-12-31 23:09:11+00:00
30.13009,118.17669,1269.92,2009-12-31 23:09:13+00:00
30.13012,118.17664,1270.56,2009-12-31 23:09:15+00:00
30.13015,118.1766,1271.38,2009-12-31 23:09:17+00:00
30.1302,118.17658,1272.37,2009-12-31 23:09:19+00:00
30.13024,118.17656,1273.3,2009-12-31 23:09:21+00:00
30.13029,118.17655,1274.01,2009-12-31 23:09:23+00:00
30.13033,118.17654,1273.94,2009-12-31 23:09:25+00:00
30.13038,118.17654,1273.61,2009-12-31 23:09:27+00:00
30.13043,118.17653,1273.61,2009-12-31 23:09:29+00:00
30.13048,118.17653,1273.33,2009-12-31 23:09:31+00:00
30.13053,118.17653,1273.05,2009-12-31 23:09:33+00:00
